"date","calendar_index","year","count","split","period","count_method","index","dataset","D_max","final_split","neural_split"
"2006-09-04",247,2006,12,"development",365,"Distinct incident_key per occurrence date.",247,"nyc_shootings",100,"development","train"
"2006-09-05",248,2006,4,"development",365,"Distinct incident_key per occurrence date.",248,"nyc_shootings",100,"development","train"
"2006-09-06",249,2006,1,"development",365,"Distinct incident_key per occurrence date.",249,"nyc_shootings",100,"development","train"
"2006-09-07",250,2006,4,"development",365,"Distinct incident_key per occurrence date.",250,"nyc_shootings",100,"development","train"
"2006-09-08",251,2006,6,"development",365,"Distinct incident_key per occurrence date.",251,"nyc_shootings",100,"development","train"
"2006-09-09",252,2006,6,"development",365,"Distinct incident_key per occurrence date.",252,"nyc_shootings",100,"development","train"
"2006-09-10",253,2006,7,"development",365,"Distinct incident_key per occurrence date.",253,"nyc_shootings",100,"development","train"
"2006-09-11",254,2006,5,"development",365,"Distinct incident_key per occurrence date.",254,"nyc_shootings",100,"development","train"
"2006-09-12",255,2006,1,"development",365,"Distinct incident_key per occurrence date.",255,"nyc_shootings",100,"development","train"
"2006-09-13",256,2006,5,"development",365,"Distinct incident_key per occurrence date.",256,"nyc_shootings",100,"development","train"
"2006-09-14",257,2006,6,"development",365,"Distinct incident_key per occurrence date.",257,"nyc_shootings",100,"development","train"
"2006-09-15",258,2006,3,"development",365,"Distinct incident_key per occurrence date.",258,"nyc_shootings",100,"development","train"
"2006-09-16",259,2006,9,"development",365,"Distinct incident_key per occurrence date.",259,"nyc_shootings",100,"development","train"
"2006-09-17",260,2006,11,"development",365,"Distinct incident_key per occurrence date.",260,"nyc_shootings",100,"development","train"
"2006-09-18",261,2006,5,"development",365,"Distinct incident_key per occurrence date.",261,"nyc_shootings",100,"development","train"
"2006-09-19",262,2006,7,"development",365,"Distinct incident_key per occurrence date.",262,"nyc_shootings",100,"development","train"
"2006-09-20",263,2006,4,"development",365,"Distinct incident_key per occurrence date.",263,"nyc_shootings",100,"development","train"
"2006-09-21",264,2006,5,"development",365,"Distinct incident_key per occurrence date.",264,"nyc_shootings",100,"development","train"
"2006-09-22",265,2006,3,"development",365,"Distinct incident_key per occurrence date.",265,"nyc_shootings",100,"development","train"
"2006-09-23",266,2006,6,"development",365,"Distinct incident_key per occurrence date.",266,"nyc_shootings",100,"development","train"
"2006-09-24",267,2006,8,"development",365,"Distinct incident_key per occurrence date.",267,"nyc_shootings",100,"development","train"
"2006-09-25",268,2006,4,"development",365,"Distinct incident_key per occurrence date.",268,"nyc_shootings",100,"development","train"
"2006-09-26",269,2006,5,"development",365,"Distinct incident_key per occurrence date.",269,"nyc_shootings",100,"development","train"
"2006-09-27",270,2006,3,"development",365,"Distinct incident_key per occurrence date.",270,"nyc_shootings",100,"development","train"
"2006-09-28",271,2006,3,"development",365,"Distinct incident_key per occurrence date.",271,"nyc_shootings",100,"development","train"
"2006-09-29",272,2006,4,"development",365,"Distinct incident_key per occurrence date.",272,"nyc_shootings",100,"development","train"
"2006-09-30",273,2006,7,"development",365,"Distinct incident_key per occurrence date.",273,"nyc_shootings",100,"development","train"
"2006-10-01",274,2006,10,"development",365,"Distinct incident_key per occurrence date.",274,"nyc_shootings",100,"development","train"
"2006-10-02",275,2006,4,"development",365,"Distinct incident_key per occurrence date.",275,"nyc_shootings",100,"development","train"
"2006-10-03",276,2006,6,"development",365,"Distinct incident_key per occurrence date.",276,"nyc_shootings",100,"development","train"
"2006-10-04",277,2006,5,"development",365,"Distinct incident_key per occurrence date.",277,"nyc_shootings",100,"development","train"
"2006-10-05",278,2006,2,"development",365,"Distinct incident_key per occurrence date.",278,"nyc_shootings",100,"development","train"
"2006-10-06",279,2006,5,"development",365,"Distinct incident_key per occurrence date.",279,"nyc_shootings",100,"development","train"
"2006-10-07",280,2006,5,"development",365,"Distinct incident_key per occurrence date.",280,"nyc_shootings",100,"development","train"
"2006-10-08",281,2006,6,"development",365,"Distinct incident_key per occurrence date.",281,"nyc_shootings",100,"development","train"
"2006-10-09",282,2006,8,"development",365,"Distinct incident_key per occurrence date.",282,"nyc_shootings",100,"development","train"
"2006-10-10",283,2006,4,"development",365,"Distinct incident_key per occurrence date.",283,"nyc_shootings",100,"development","train"
"2006-10-11",284,2006,2,"development",365,"Distinct incident_key per occurrence date.",284,"nyc_shootings",100,"development","train"
"2006-10-12",285,2006,5,"development",365,"Distinct incident_key per occurrence date.",285,"nyc_shootings",100,"development","train"
"2006-10-13",286,2006,3,"development",365,"Distinct incident_key per occurrence date.",286,"nyc_shootings",100,"development","train"
"2006-10-14",287,2006,7,"development",365,"Distinct incident_key per occurrence date.",287,"nyc_shootings",100,"development","train"
"2006-10-15",288,2006,7,"development",365,"Distinct incident_key per occurrence date.",288,"nyc_shootings",100,"development","train"
"2006-10-16",289,2006,6,"development",365,"Distinct incident_key per occurrence date.",289,"nyc_shootings",100,"development","train"
"2006-10-17",290,2006,1,"development",365,"Distinct incident_key per occurrence date.",290,"nyc_shootings",100,"development","train"
"2006-10-18",291,2006,3,"development",365,"Distinct incident_key per occurrence date.",291,"nyc_shootings",100,"development","train"
"2006-10-19",292,2006,4,"development",365,"Distinct incident_key per occurrence date.",292,"nyc_shootings",100,"development","train"
"2006-10-20",293,2006,7,"development",365,"Distinct incident_key per occurrence date.",293,"nyc_shootings",100,"development","train"
"2006-10-21",294,2006,2,"development",365,"Distinct incident_key per occurrence date.",294,"nyc_shootings",100,"development","train"
"2006-10-22",295,2006,7,"development",365,"Distinct incident_key per occurrence date.",295,"nyc_shootings",100,"development","train"
"2006-10-23",296,2006,5,"development",365,"Distinct incident_key per occurrence date.",296,"nyc_shootings",100,"development","train"
"2006-10-24",297,2006,0,"development",365,"Distinct incident_key per occurrence date.",297,"nyc_shootings",100,"development","train"
"2006-10-25",298,2006,5,"development",365,"Distinct incident_key per occurrence date.",298,"nyc_shootings",100,"development","train"
"2006-10-26",299,2006,2,"development",365,"Distinct incident_key per occurrence date.",299,"nyc_shootings",100,"development","train"
"2006-10-27",300,2006,5,"development",365,"Distinct incident_key per occurrence date.",300,"nyc_shootings",100,"development","train"
"2006-10-28",301,2006,4,"development",365,"Distinct incident_key per occurrence date.",301,"nyc_shootings",100,"development","train"
"2006-10-29",302,2006,8,"development",365,"Distinct incident_key per occurrence date.",302,"nyc_shootings",100,"development","train"
"2006-10-30",303,2006,5,"development",365,"Distinct incident_key per occurrence date.",303,"nyc_shootings",100,"development","train"
"2006-10-31",304,2006,7,"development",365,"Distinct incident_key per occurrence date.",304,"nyc_shootings",100,"development","train"
"2006-11-01",305,2006,3,"development",365,"Distinct incident_key per occurrence date.",305,"nyc_shootings",100,"development","train"
"2006-11-02",306,2006,4,"development",365,"Distinct incident_key per occurrence date.",306,"nyc_shootings",100,"development","train"
"2006-11-03",307,2006,2,"development",365,"Distinct incident_key per occurrence date.",307,"nyc_shootings",100,"development","train"
"2006-11-04",308,2006,1,"development",365,"Distinct incident_key per occurrence date.",308,"nyc_shootings",100,"development","train"
"2006-11-05",309,2006,3,"development",365,"Distinct incident_key per occurrence date.",309,"nyc_shootings",100,"development","train"
"2006-11-06",310,2006,0,"development",365,"Distinct incident_key per occurrence date.",310,"nyc_shootings",100,"development","train"
"2006-11-07",311,2006,2,"development",365,"Distinct incident_key per occurrence date.",311,"nyc_shootings",100,"development","train"
"2006-11-08",312,2006,3,"development",365,"Distinct incident_key per occurrence date.",312,"nyc_shootings",100,"development","train"
"2006-11-09",313,2006,4,"development",365,"Distinct incident_key per occurrence date.",313,"nyc_shootings",100,"development","train"
"2006-11-10",314,2006,1,"development",365,"Distinct incident_key per occurrence date.",314,"nyc_shootings",100,"development","train"
"2006-11-11",315,2006,6,"development",365,"Distinct incident_key per occurrence date.",315,"nyc_shootings",100,"development","train"
"2006-11-12",316,2006,8,"development",365,"Distinct incident_key per occurrence date.",316,"nyc_shootings",100,"development","train"
"2006-11-13",317,2006,3,"development",365,"Distinct incident_key per occurrence date.",317,"nyc_shootings",100,"development","train"
"2006-11-14",318,2006,2,"development",365,"Distinct incident_key per occurrence date.",318,"nyc_shootings",100,"development","train"
"2006-11-15",319,2006,6,"development",365,"Distinct incident_key per occurrence date.",319,"nyc_shootings",100,"development","train"
"2006-11-16",320,2006,3,"development",365,"Distinct incident_key per occurrence date.",320,"nyc_shootings",100,"development","train"
"2006-11-17",321,2006,4,"development",365,"Distinct incident_key per occurrence date.",321,"nyc_shootings",100,"development","train"
"2006-11-18",322,2006,7,"development",365,"Distinct incident_key per occurrence date.",322,"nyc_shootings",100,"development","train"
"2006-11-19",323,2006,7,"development",365,"Distinct incident_key per occurrence date.",323,"nyc_shootings",100,"development","train"
"2006-11-20",324,2006,3,"development",365,"Distinct incident_key per occurrence date.",324,"nyc_shootings",100,"development","train"
"2006-11-21",325,2006,3,"development",365,"Distinct incident_key per occurrence date.",325,"nyc_shootings",100,"development","train"
"2006-11-22",326,2006,6,"development",365,"Distinct incident_key per occurrence date.",326,"nyc_shootings",100,"development","train"
"2006-11-23",327,2006,3,"development",365,"Distinct incident_key per occurrence date.",327,"nyc_shootings",100,"development","train"
"2006-11-24",328,2006,2,"development",365,"Distinct incident_key per occurrence date.",328,"nyc_shootings",100,"development","train"
"2006-11-25",329,2006,12,"development",365,"Distinct incident_key per occurrence date.",329,"nyc_shootings",100,"development","train"
"2006-11-26",330,2006,9,"development",365,"Distinct incident_key per occurrence date.",330,"nyc_shootings",100,"development","train"
"2006-11-27",331,2006,4,"development",365,"Distinct incident_key per occurrence date.",331,"nyc_shootings",100,"development","train"
"2006-11-28",332,2006,2,"development",365,"Distinct incident_key per occurrence date.",332,"nyc_shootings",100,"development","train"
"2006-11-29",333,2006,2,"development",365,"Distinct incident_key per occurrence date.",333,"nyc_shootings",100,"development","train"
"2006-11-30",334,2006,6,"development",365,"Distinct incident_key per occurrence date.",334,"nyc_shootings",100,"development","train"
"2006-12-01",335,2006,4,"development",365,"Distinct incident_key per occurrence date.",335,"nyc_shootings",100,"development","train"
"2006-12-02",336,2006,5,"development",365,"Distinct incident_key per occurrence date.",336,"nyc_shootings",100,"development","train"
"2006-12-03",337,2006,6,"development",365,"Distinct incident_key per occurrence date.",337,"nyc_shootings",100,"development","train"
"2006-12-04",338,2006,4,"development",365,"Distinct incident_key per occurrence date.",338,"nyc_shootings",100,"development","train"
"2006-12-05",339,2006,6,"development",365,"Distinct incident_key per occurrence date.",339,"nyc_shootings",100,"development","train"
