date,calendar_index,year,count,split,period,count_method,index,dataset,D_max,final_split,neural_split
1989-01-13,7645,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7645,RAND_terrorism,100,development,train
1989-01-14,7646,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7646,RAND_terrorism,100,development,train
1989-01-15,7647,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7647,RAND_terrorism,100,development,train
1989-01-16,7648,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7648,RAND_terrorism,100,development,train
1989-01-17,7649,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7649,RAND_terrorism,100,development,train
1989-01-18,7650,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7650,RAND_terrorism,100,development,train
1989-01-19,7651,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7651,RAND_terrorism,100,development,train
1989-01-20,7652,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7652,RAND_terrorism,100,development,train
1989-01-21,7653,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7653,RAND_terrorism,100,development,train
1989-01-22,7654,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7654,RAND_terrorism,100,development,train
1989-01-23,7655,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7655,RAND_terrorism,100,development,train
1989-01-24,7656,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7656,RAND_terrorism,100,development,train
1989-01-25,7657,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7657,RAND_terrorism,100,development,train
1989-01-26,7658,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7658,RAND_terrorism,100,development,train
1989-01-27,7659,1989,5,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7659,RAND_terrorism,100,development,train
1989-01-28,7660,1989,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7660,RAND_terrorism,100,development,train
1989-01-29,7661,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7661,RAND_terrorism,100,development,train
1989-01-30,7662,1989,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7662,RAND_terrorism,100,development,train
1989-01-31,7663,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7663,RAND_terrorism,100,development,train
1989-02-01,7664,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7664,RAND_terrorism,100,development,train
1989-02-02,7665,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7665,RAND_terrorism,100,development,train
1989-02-03,7666,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7666,RAND_terrorism,100,development,train
1989-02-04,7667,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7667,RAND_terrorism,100,development,train
1989-02-05,7668,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7668,RAND_terrorism,100,development,train
1989-02-06,7669,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7669,RAND_terrorism,100,development,train
1989-02-07,7670,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7670,RAND_terrorism,100,development,train
1989-02-08,7671,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7671,RAND_terrorism,100,development,train
1989-02-09,7672,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7672,RAND_terrorism,100,development,train
1989-02-10,7673,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7673,RAND_terrorism,100,development,train
1989-02-11,7674,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7674,RAND_terrorism,100,development,train
1989-02-12,7675,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7675,RAND_terrorism,100,development,train
1989-02-13,7676,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7676,RAND_terrorism,100,development,train
1989-02-14,7677,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7677,RAND_terrorism,100,development,train
1989-02-15,7678,1989,3,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7678,RAND_terrorism,100,development,train
1989-02-16,7679,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7679,RAND_terrorism,100,development,train
1989-02-17,7680,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7680,RAND_terrorism,100,development,train
1989-02-18,7681,1989,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7681,RAND_terrorism,100,development,train
1989-02-19,7682,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7682,RAND_terrorism,100,development,train
1989-02-20,7683,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7683,RAND_terrorism,100,development,train
1989-02-21,7684,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7684,RAND_terrorism,100,development,train
1989-02-22,7685,1989,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7685,RAND_terrorism,100,development,train
1989-02-23,7686,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7686,RAND_terrorism,100,development,train
1989-02-24,7687,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7687,RAND_terrorism,100,development,train
1989-02-25,7688,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7688,RAND_terrorism,100,development,train
1989-02-26,7689,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7689,RAND_terrorism,100,development,train
1989-02-27,7690,1989,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7690,RAND_terrorism,100,development,train
1989-02-28,7691,1989,4,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7691,RAND_terrorism,100,development,train
1989-03-01,7692,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7692,RAND_terrorism,100,development,train
1989-03-02,7693,1989,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7693,RAND_terrorism,100,development,train
1989-03-03,7694,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7694,RAND_terrorism,100,development,train
1989-03-04,7695,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7695,RAND_terrorism,100,development,train
1989-03-05,7696,1989,5,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7696,RAND_terrorism,100,development,train
1989-03-06,7697,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7697,RAND_terrorism,100,development,train
1989-03-07,7698,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7698,RAND_terrorism,100,development,train
1989-03-08,7699,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7699,RAND_terrorism,100,development,train
1989-03-09,7700,1989,3,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7700,RAND_terrorism,100,development,train
1989-03-10,7701,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7701,RAND_terrorism,100,development,train
1989-03-11,7702,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7702,RAND_terrorism,100,development,train
1989-03-12,7703,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7703,RAND_terrorism,100,development,train
1989-03-13,7704,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7704,RAND_terrorism,100,development,train
1989-03-14,7705,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7705,RAND_terrorism,100,development,train
1989-03-15,7706,1989,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7706,RAND_terrorism,100,development,train
1989-03-16,7707,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7707,RAND_terrorism,100,development,train
1989-03-17,7708,1989,3,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7708,RAND_terrorism,100,development,train
1989-03-18,7709,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7709,RAND_terrorism,100,development,train
1989-03-19,7710,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7710,RAND_terrorism,100,development,train
1989-03-20,7711,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7711,RAND_terrorism,100,development,train
1989-03-21,7712,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7712,RAND_terrorism,100,development,train
1989-03-22,7713,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7713,RAND_terrorism,100,development,train
1989-03-23,7714,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7714,RAND_terrorism,100,development,train
1989-03-24,7715,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7715,RAND_terrorism,100,development,train
1989-03-25,7716,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7716,RAND_terrorism,100,development,train
1989-03-26,7717,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7717,RAND_terrorism,100,development,train
1989-03-27,7718,1989,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7718,RAND_terrorism,100,development,train
1989-03-28,7719,1989,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7719,RAND_terrorism,100,development,train
1989-03-29,7720,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7720,RAND_terrorism,100,development,train
1989-03-30,7721,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7721,RAND_terrorism,100,development,train
1989-03-31,7722,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7722,RAND_terrorism,100,development,train
1989-04-01,7723,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7723,RAND_terrorism,100,development,train
1989-04-02,7724,1989,3,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7724,RAND_terrorism,100,development,train
1989-04-03,7725,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7725,RAND_terrorism,100,development,train
1989-04-04,7726,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7726,RAND_terrorism,100,development,train
1989-04-05,7727,1989,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7727,RAND_terrorism,100,development,train
1989-04-06,7728,1989,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7728,RAND_terrorism,100,development,train
1989-04-07,7729,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7729,RAND_terrorism,100,development,train
1989-04-08,7730,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7730,RAND_terrorism,100,development,train
1989-04-09,7731,1989,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7731,RAND_terrorism,100,development,train
1989-04-10,7732,1989,3,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7732,RAND_terrorism,100,development,train
1989-04-11,7733,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7733,RAND_terrorism,100,development,train
